YouTube Identifier,label_start_timestamp_seconds,label_end_timestamp_seconds,Speech
Ov0za6Xb1LM,900,902.11,NO_SPEECH
Ov0za6Xb1LM,902.11,906.15,SPEECH_WITH_NOISE
Ov0za6Xb1LM,906.15,909.59,NO_SPEECH
Ov0za6Xb1LM,909.59,913,SPEECH_WITH_NOISE
Ov0za6Xb1LM,913,931.28,NO_SPEECH
Ov0za6Xb1LM,931.28,932.47,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,932.47,936,NO_SPEECH
Ov0za6Xb1LM,936,938.52,SPEECH_WITH_NOISE
Ov0za6Xb1LM,938.52,962.76,NO_SPEECH
Ov0za6Xb1LM,962.76,963.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,963.71,964.84,NO_SPEECH
Ov0za6Xb1LM,964.84,966.84,SPEECH_WITH_NOISE
Ov0za6Xb1LM,966.84,979.66,NO_SPEECH
Ov0za6Xb1LM,979.66,986.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,986.71,992.88,NO_SPEECH
Ov0za6Xb1LM,992.88,994.32,SPEECH_WITH_NOISE
Ov0za6Xb1LM,994.32,997.32,NO_SPEECH
Ov0za6Xb1LM,997.32,1000.84,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1000.84,1002.03,NO_SPEECH
Ov0za6Xb1LM,1002.03,1010.76,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1010.76,1013.35,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1013.35,1014.28,NO_SPEECH
Ov0za6Xb1LM,1014.28,1015.64,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1015.64,1036.51,NO_SPEECH
Ov0za6Xb1LM,1036.51,1037,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1037,1038.51,NO_SPEECH
Ov0za6Xb1LM,1038.51,1039.04,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1039.04,1041.16,NO_SPEECH
Ov0za6Xb1LM,1041.16,1046.55,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1046.55,1047.91,NO_SPEECH
Ov0za6Xb1LM,1047.91,1049.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1049.8,1051.43,NO_SPEECH
Ov0za6Xb1LM,1051.43,1052.76,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1052.76,1054.28,NO_SPEECH
Ov0za6Xb1LM,1054.28,1056.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1056.8,1058.59,NO_SPEECH
Ov0za6Xb1LM,1058.59,1060.07,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1060.07,1061.43,NO_SPEECH
Ov0za6Xb1LM,1061.43,1062.43,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1062.43,1063.43,NO_SPEECH
Ov0za6Xb1LM,1063.43,1066.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1066.68,1068.83,NO_SPEECH
Ov0za6Xb1LM,1068.83,1069.35,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1069.35,1073.46,NO_SPEECH
Ov0za6Xb1LM,1073.46,1078.27,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1078.27,1081.52,NO_SPEECH
Ov0za6Xb1LM,1081.52,1082.03,CLEAN_SPEECH
Ov0za6Xb1LM,1082.03,1082.43,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1082.43,1086.58,NO_SPEECH
Ov0za6Xb1LM,1086.58,1087.59,CLEAN_SPEECH
Ov0za6Xb1LM,1087.59,1089.28,NO_SPEECH
Ov0za6Xb1LM,1089.28,1090.16,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1090.16,1090.71,NO_SPEECH
Ov0za6Xb1LM,1090.71,1093.83,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1093.83,1094.7,NO_SPEECH
Ov0za6Xb1LM,1094.7,1095.76,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1095.76,1098.4,NO_SPEECH
Ov0za6Xb1LM,1098.4,1099.91,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1099.91,1101.04,NO_SPEECH
Ov0za6Xb1LM,1101.04,1102.79,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1102.79,1104.35,NO_SPEECH
Ov0za6Xb1LM,1104.35,1105.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1105.71,1107.52,NO_SPEECH
Ov0za6Xb1LM,1107.52,1108.11,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1108.11,1110.71,NO_SPEECH
Ov0za6Xb1LM,1110.71,1117.11,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1117.11,1120.47,NO_SPEECH
Ov0za6Xb1LM,1120.47,1121.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1121.8,1123.71,NO_SPEECH
Ov0za6Xb1LM,1123.71,1126.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1126.68,1128.11,NO_SPEECH
Ov0za6Xb1LM,1128.11,1134.7,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1134.7,1135.88,NO_SPEECH
Ov0za6Xb1LM,1135.88,1138.58,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1138.58,1139.46,NO_SPEECH
Ov0za6Xb1LM,1139.46,1140.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1140.71,1141.52,NO_SPEECH
Ov0za6Xb1LM,1141.52,1145.64,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1145.64,1146.4,NO_SPEECH
Ov0za6Xb1LM,1146.4,1147.35,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1147.35,1153.31,NO_SPEECH
Ov0za6Xb1LM,1153.31,1154.35,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1154.35,1155.43,NO_SPEECH
Ov0za6Xb1LM,1155.43,1156.92,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1156.92,1159.46,NO_SPEECH
Ov0za6Xb1LM,1159.46,1161.56,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1161.56,1162.94,NO_SPEECH
Ov0za6Xb1LM,1162.94,1164.79,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1164.79,1168.76,NO_SPEECH
Ov0za6Xb1LM,1168.76,1169.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1169.68,1170.91,NO_SPEECH
Ov0za6Xb1LM,1170.91,1172.67,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1172.67,1175.35,NO_SPEECH
Ov0za6Xb1LM,1175.35,1182.95,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1182.95,1184.94,NO_SPEECH
Ov0za6Xb1LM,1184.94,1188.35,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1188.35,1189.28,NO_SPEECH
Ov0za6Xb1LM,1189.28,1191.27,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1191.27,1193.16,NO_SPEECH
Ov0za6Xb1LM,1193.16,1193.47,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1193.47,1194.64,NO_SPEECH
Ov0za6Xb1LM,1194.64,1197.04,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1197.04,1199.4,NO_SPEECH
Ov0za6Xb1LM,1199.4,1202,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1202,1202.91,NO_SPEECH
Ov0za6Xb1LM,1202.91,1203.79,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1203.79,1208.88,NO_SPEECH
Ov0za6Xb1LM,1208.88,1224.06,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1224.06,1225.03,NO_SPEECH
Ov0za6Xb1LM,1225.03,1226.56,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1226.56,1228.28,NO_SPEECH
Ov0za6Xb1LM,1228.28,1235.58,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1235.58,1237.18,NO_SPEECH
Ov0za6Xb1LM,1237.18,1240.95,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1240.95,1241.94,NO_SPEECH
Ov0za6Xb1LM,1241.94,1242.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1242.8,1243.8,NO_SPEECH
Ov0za6Xb1LM,1243.8,1248.4,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1248.4,1250.19,NO_SPEECH
Ov0za6Xb1LM,1250.19,1252.19,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1252.19,1253.19,NO_SPEECH
Ov0za6Xb1LM,1253.19,1254.46,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1254.46,1255.95,NO_SPEECH
Ov0za6Xb1LM,1255.95,1259.4,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1259.4,1260.43,NO_SPEECH
Ov0za6Xb1LM,1260.43,1261.79,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1261.79,1263.07,NO_SPEECH
Ov0za6Xb1LM,1263.07,1263.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1263.68,1265.43,NO_SPEECH
Ov0za6Xb1LM,1265.43,1266.27,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1266.27,1267.4,NO_SPEECH
Ov0za6Xb1LM,1267.4,1268.64,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1268.64,1270.31,NO_SPEECH
Ov0za6Xb1LM,1270.31,1271.95,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1271.95,1273.22,NO_SPEECH
Ov0za6Xb1LM,1273.22,1274.46,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1274.46,1275.34,NO_SPEECH
Ov0za6Xb1LM,1275.34,1276.76,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1276.76,1277.86,NO_SPEECH
Ov0za6Xb1LM,1277.86,1279.11,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1279.11,1282.07,NO_SPEECH
Ov0za6Xb1LM,1282.07,1283.19,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1283.19,1284.28,NO_SPEECH
Ov0za6Xb1LM,1284.28,1286.23,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1286.23,1293.83,NO_SPEECH
Ov0za6Xb1LM,1293.83,1300.88,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1300.88,1312.83,NO_SPEECH
Ov0za6Xb1LM,1312.83,1314.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1314.68,1315.63,NO_SPEECH
Ov0za6Xb1LM,1315.63,1317.06,CLEAN_SPEECH
Ov0za6Xb1LM,1317.06,1318.8,NO_SPEECH
Ov0za6Xb1LM,1318.8,1320,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1320,1321.15,NO_SPEECH
Ov0za6Xb1LM,1321.15,1322.28,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1322.28,1332.31,CLEAN_SPEECH
Ov0za6Xb1LM,1332.31,1335.04,NO_SPEECH
Ov0za6Xb1LM,1335.04,1336.4,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1336.4,1337.59,NO_SPEECH
Ov0za6Xb1LM,1337.59,1340.19,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1340.19,1341.76,NO_SPEECH
Ov0za6Xb1LM,1341.76,1343.79,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1343.79,1345.4,NO_SPEECH
Ov0za6Xb1LM,1345.4,1346.76,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1346.76,1347.68,NO_SPEECH
Ov0za6Xb1LM,1347.68,1350.19,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1350.19,1351.31,NO_SPEECH
Ov0za6Xb1LM,1351.31,1352.16,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1352.16,1353.55,NO_SPEECH
Ov0za6Xb1LM,1353.55,1354.64,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1354.64,1355.71,NO_SPEECH
Ov0za6Xb1LM,1355.71,1356.76,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1356.76,1358.83,NO_SPEECH
Ov0za6Xb1LM,1358.83,1361.8,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1361.8,1365.28,CLEAN_SPEECH
Ov0za6Xb1LM,1365.28,1366.56,NO_SPEECH
Ov0za6Xb1LM,1366.56,1375.82,CLEAN_SPEECH
Ov0za6Xb1LM,1375.82,1377.23,NO_SPEECH
Ov0za6Xb1LM,1377.23,1380,CLEAN_SPEECH
Ov0za6Xb1LM,1380,1381.88,NO_SPEECH
Ov0za6Xb1LM,1381.88,1390.34,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1390.34,1391.63,NO_SPEECH
Ov0za6Xb1LM,1391.63,1392.43,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1392.43,1410.04,NO_SPEECH
Ov0za6Xb1LM,1410.04,1410.83,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1410.83,1411.76,NO_SPEECH
Ov0za6Xb1LM,1411.76,1414.19,CLEAN_SPEECH
Ov0za6Xb1LM,1414.19,1415.64,NO_SPEECH
Ov0za6Xb1LM,1415.64,1419.75,CLEAN_SPEECH
Ov0za6Xb1LM,1419.75,1420.58,NO_SPEECH
Ov0za6Xb1LM,1420.58,1421.47,CLEAN_SPEECH
Ov0za6Xb1LM,1421.47,1422.68,NO_SPEECH
Ov0za6Xb1LM,1422.68,1424.68,CLEAN_SPEECH
Ov0za6Xb1LM,1424.68,1425.86,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1425.86,1427.47,NO_SPEECH
Ov0za6Xb1LM,1427.47,1428.16,CLEAN_SPEECH
Ov0za6Xb1LM,1428.16,1428.92,NO_SPEECH
Ov0za6Xb1LM,1428.92,1430.68,CLEAN_SPEECH
Ov0za6Xb1LM,1430.68,1432,NO_SPEECH
Ov0za6Xb1LM,1432,1432.47,CLEAN_SPEECH
Ov0za6Xb1LM,1432.47,1433.23,NO_SPEECH
Ov0za6Xb1LM,1433.23,1434.64,CLEAN_SPEECH
Ov0za6Xb1LM,1434.64,1436.04,NO_SPEECH
Ov0za6Xb1LM,1436.04,1437.34,CLEAN_SPEECH
Ov0za6Xb1LM,1437.34,1440.95,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1440.95,1442.23,NO_SPEECH
Ov0za6Xb1LM,1442.23,1444.88,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1444.88,1445.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1445.71,1448.07,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1448.07,1449.47,NO_SPEECH
Ov0za6Xb1LM,1449.47,1451.83,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1451.83,1452.92,NO_SPEECH
Ov0za6Xb1LM,1452.92,1454.43,SPEECH_WITH_MUSIC
Ov0za6Xb1LM,1454.43,1455.23,NO_SPEECH
Ov0za6Xb1LM,1455.23,1456.1,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1456.1,1456.8,NO_SPEECH
Ov0za6Xb1LM,1456.8,1458.19,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1458.19,1467.88,NO_SPEECH
Ov0za6Xb1LM,1467.88,1475.59,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1475.59,1493.8,NO_SPEECH
Ov0za6Xb1LM,1493.8,1495.64,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1495.64,1500,NO_SPEECH
Ov0za6Xb1LM,1500,1500.28,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1500.28,1501.63,NO_SPEECH
Ov0za6Xb1LM,1501.63,1502.03,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1502.03,1519.88,NO_SPEECH
Ov0za6Xb1LM,1519.88,1523.55,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1523.55,1524.4,NO_SPEECH
Ov0za6Xb1LM,1524.4,1525.64,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1525.64,1526.86,
Ov0za6Xb1LM,1526.86,1535.7,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1535.7,1541.28,NO_SPEECH
Ov0za6Xb1LM,,,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1542.68,1543.92,NO_SPEECH
Ov0za6Xb1LM,1543.92,1545.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1545.8,1547,NO_SPEECH
Ov0za6Xb1LM,1547,1550.19,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1550.19,1552.59,NO_SPEECH
Ov0za6Xb1LM,1552.59,1553.7,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1553.7,1554.76,NO_SPEECH
Ov0za6Xb1LM,1554.76,1555.31,
Ov0za6Xb1LM,1555.31,1558.83,NO_SPEECH
,1558.83,1560,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1560,1560.71,NO_SPEECH
Ov0za6Xb1LM,1560.71,1564.22,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1564.22,1565.52,NO_SPEECH
Ov0za6Xb1LM,1565.52,1585.31,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1585.31,1588.16,NO_SPEECH
Ov0za6Xb1LM,1588.16,1616,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1616,1618.64,NO_SPEECH
Ov0za6Xb1LM,1618.64,1627.64,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1627.64,1628.92,NO_SPEECH
Ov0za6Xb1LM,1628.92,1640.71,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1640.71,1641.52,NO_SPEECH
Ov0za6Xb1LM,1641.52,1644.04,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1644.04,1646.16,NO_SPEECH
Ov0za6Xb1LM,1646.16,1650.31,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1650.31,1653,NO_SPEECH
Ov0za6Xb1LM,1653,1658.31,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1658.31,1660.4,NO_SPEECH
Ov0za6Xb1LM,1660.4,1663.07,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1663.07,1664.07,NO_SPEECH
Ov0za6Xb1LM,1664.07,1677.95,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1677.95,1679.16,NO_SPEECH
Ov0za6Xb1LM,1679.16,1681.34,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1681.34,1685.11,NO_SPEECH
Ov0za6Xb1LM,1685.11,1690,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1690,1691.75,NO_SPEECH
Ov0za6Xb1LM,1691.75,1692.8,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1692.8,1693.92,NO_SPEECH
Ov0za6Xb1LM,1693.92,1696.4,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1696.4,1697.83,NO_SPEECH
Ov0za6Xb1LM,1697.83,1698.98,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1698.98,1700,NO_SPEECH
Ov0za6Xb1LM,1700,1701.19,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1701.19,1702.28,NO_SPEECH
Ov0za6Xb1LM,1702.28,1705.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1705.68,1707.52,NO_SPEECH
Ov0za6Xb1LM,1707.52,1713.11,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1713.11,1716.46,NO_SPEECH
Ov0za6Xb1LM,1716.46,1717.63,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1717.63,1718.59,NO_SPEECH
Ov0za6Xb1LM,1718.59,1719,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1719,1719.88,NO_SPEECH
Ov0za6Xb1LM,1719.88,1723.75,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1723.75,1732.47,NO_SPEECH
Ov0za6Xb1LM,1732.47,1740,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1740,1740.31,NO_SPEECH
Ov0za6Xb1LM,1740.31,1740.88,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1740.88,1767.83,NO_SPEECH
Ov0za6Xb1LM,1767.83,1770.56,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1770.56,1776.64,NO_SPEECH
Ov0za6Xb1LM,1776.64,1777.11,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1777.11,1778.95,NO_SPEECH
Ov0za6Xb1LM,1778.95,1781.47,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1781.47,1783.68,NO_SPEECH
Ov0za6Xb1LM,1783.68,1790.68,SPEECH_WITH_NOISE
Ov0za6Xb1LM,1790.68,1795.23,NO_SPEECH
Ov0za6Xb1LM,1795.23,1800,SPEECH_WITH_NOISE
2XeFK-DTSZk,900,900.42,SPEECH_WITH_NOISE
2XeFK-DTSZk,900.42,907.84,NO_SPEECH
2XeFK-DTSZk,907.84,910.23,SPEECH_WITH_NOISE
2XeFK-DTSZk,910.23,912.16,NO_SPEECH
2XeFK-DTSZk,912.16,913.4,SPEECH_WITH_NOISE
2XeFK-DTSZk,913.4,918.08,NO_SPEECH
2XeFK-DTSZk,918.08,919.01,SPEECH_WITH_NOISE
2XeFK-DTSZk,919.01,920.08,NO_SPEECH
2XeFK-DTSZk,920.08,923.32,SPEECH_WITH_NOISE
2XeFK-DTSZk,923.32,924.65,NO_SPEECH
2XeFK-DTSZk,924.65,925.09,SPEECH_WITH_NOISE
2XeFK-DTSZk,925.09,926.02,NO_SPEECH
2XeFK-DTSZk,926.02,931.96,SPEECH_WITH_NOISE
2XeFK-DTSZk,931.96,933.03,NO_SPEECH
2XeFK-DTSZk,933.03,934.22,SPEECH_WITH_NOISE
2XeFK-DTSZk,934.22,935.29,NO_SPEECH
2XeFK-DTSZk,935.29,937,SPEECH_WITH_NOISE
2XeFK-DTSZk,937,937.66,NO_SPEECH
2XeFK-DTSZk,937.66,938.07,SPEECH_WITH_NOISE
2XeFK-DTSZk,938.07,950.54,NO_SPEECH
2XeFK-DTSZk,950.54,956.34,SPEECH_WITH_NOISE
2XeFK-DTSZk,956.34,960.83,NO_SPEECH
2XeFK-DTSZk,960.83,961.72,SPEECH_WITH_NOISE
2XeFK-DTSZk,961.72,962.59,NO_SPEECH
2XeFK-DTSZk,962.59,988.55,SPEECH_WITH_NOISE
2XeFK-DTSZk,988.55,989.46,NO_SPEECH
2XeFK-DTSZk,989.46,998.36,SPEECH_WITH_NOISE
2XeFK-DTSZk,998.36,1000.27,NO_SPEECH
2XeFK-DTSZk,1000.27,1005.44,SPEECH_WITH_NOISE
2XeFK-DTSZk,1005.44,1006.71,NO_SPEECH
2XeFK-DTSZk,1006.71,1008.4,SPEECH_WITH_NOISE
2XeFK-DTSZk,1008.4,1013.61,NO_SPEECH
2XeFK-DTSZk,1013.61,1016.84,SPEECH_WITH_NOISE
2XeFK-DTSZk,1016.84,1018.41,NO_SPEECH
2XeFK-DTSZk,1018.41,1020.55,SPEECH_WITH_NOISE
2XeFK-DTSZk,1020.55,1025.03,NO_SPEECH
2XeFK-DTSZk,1025.03,1026.56,SPEECH_WITH_NOISE
2XeFK-DTSZk,1026.56,1027.67,NO_SPEECH
2XeFK-DTSZk,1027.67,1029.59,SPEECH_WITH_NOISE
2XeFK-DTSZk,1029.59,1030.77,NO_SPEECH
2XeFK-DTSZk,1030.77,1031.6,SPEECH_WITH_NOISE
2XeFK-DTSZk,1031.6,1033.47,NO_SPEECH
2XeFK-DTSZk,1033.47,1035.83,SPEECH_WITH_NOISE
2XeFK-DTSZk,1035.83,1036.84,NO_SPEECH
2XeFK-DTSZk,1036.84,1040.44,SPEECH_WITH_NOISE
2XeFK-DTSZk,1040.44,1041.34,NO_SPEECH
2XeFK-DTSZk,1041.34,1046.95,SPEECH_WITH_NOISE
2XeFK-DTSZk,1046.95,1054.72,NO_SPEECH
2XeFK-DTSZk,1054.72,1064.1,SPEECH_WITH_NOISE
2XeFK-DTSZk,1064.1,1065.93,NO_SPEECH
2XeFK-DTSZk,1065.93,1066.6,SPEECH_WITH_NOISE
2XeFK-DTSZk,1066.6,1073.28,NO_SPEECH
2XeFK-DTSZk,1073.28,1074.75,SPEECH_WITH_NOISE
2XeFK-DTSZk,1074.75,1076.44,NO_SPEECH
2XeFK-DTSZk,1076.44,1077.18,SPEECH_WITH_NOISE
2XeFK-DTSZk,1077.18,1079.31,NO_SPEECH
2XeFK-DTSZk,1079.31,1079.94,SPEECH_WITH_NOISE
2XeFK-DTSZk,1079.94,1081.66,CLEAN_SPEECH
2XeFK-DTSZk,1081.66,1083.16,NO_SPEECH
2XeFK-DTSZk,1083.16,1083.9,CLEAN_SPEECH
2XeFK-DTSZk,1083.9,1086.13,NO_SPEECH
2XeFK-DTSZk,1086.13,1087.69,CLEAN_SPEECH
2XeFK-DTSZk,1087.69,1114.66,NO_SPEECH
2XeFK-DTSZk,1114.66,1115.3,SPEECH_WITH_NOISE
2XeFK-DTSZk,1115.3,1116.22,NO_SPEECH
2XeFK-DTSZk,1116.22,1120.19,CLEAN_SPEECH
2XeFK-DTSZk,1120.19,1121.73,SPEECH_WITH_NOISE
2XeFK-DTSZk,1121.73,1129.01,NO_SPEECH
2XeFK-DTSZk,1129.01,1129.83,CLEAN_SPEECH
2XeFK-DTSZk,1129.83,1131.25,NO_SPEECH
2XeFK-DTSZk,1131.25,1132.1,CLEAN_SPEECH
2XeFK-DTSZk,1132.1,1137.44,NO_SPEECH
2XeFK-DTSZk,1137.44,1138.94,CLEAN_SPEECH
2XeFK-DTSZk,1138.94,1141.26,NO_SPEECH
2XeFK-DTSZk,1141.26,1141.8,CLEAN_SPEECH
2XeFK-DTSZk,1141.8,1145.06,NO_SPEECH
2XeFK-DTSZk,1145.06,1150.14,CLEAN_SPEECH
2XeFK-DTSZk,1150.14,1151.7,NO_SPEECH
2XeFK-DTSZk,1151.7,1156.84,CLEAN_SPEECH
2XeFK-DTSZk,1156.84,1157.81,NO_SPEECH
2XeFK-DTSZk,1157.81,1163.44,CLEAN_SPEECH
2XeFK-DTSZk,1163.44,1176.19,NO_SPEECH
2XeFK-DTSZk,1176.19,1176.9,SPEECH_WITH_NOISE
2XeFK-DTSZk,1176.9,1178.17,CLEAN_SPEECH
2XeFK-DTSZk,1178.17,1178.9,SPEECH_WITH_NOISE
2XeFK-DTSZk,1178.9,1180.04,CLEAN_SPEECH
2XeFK-DTSZk,1180.04,1180.96,SPEECH_WITH_NOISE
2XeFK-DTSZk,1180.96,1182.8,CLEAN_SPEECH
2XeFK-DTSZk,1182.8,1183.6,SPEECH_WITH_NOISE
2XeFK-DTSZk,1183.6,1184.86,CLEAN_SPEECH
2XeFK-DTSZk,1184.86,1185.67,SPEECH_WITH_NOISE
2XeFK-DTSZk,1185.67,1193.05,NO_SPEECH
2XeFK-DTSZk,1193.05,1194.61,CLEAN_SPEECH
2XeFK-DTSZk,1194.61,1199.39,NO_SPEECH
2XeFK-DTSZk,1199.39,1199.98,CLEAN_SPEECH
2XeFK-DTSZk,1199.98,1201.35,SPEECH_WITH_NOISE
2XeFK-DTSZk,1201.35,1206.17,NO_SPEECH
2XeFK-DTSZk,1206.17,1207.09,CLEAN_SPEECH
2XeFK-DTSZk,1207.09,1212.83,NO_SPEECH
2XeFK-DTSZk,1212.83,1213.43,SPEECH_WITH_NOISE
2XeFK-DTSZk,1213.43,1225.79,NO_SPEECH
2XeFK-DTSZk,1225.79,1226.42,CLEAN_SPEECH
2XeFK-DTSZk,1226.42,1235.09,NO_SPEECH
2XeFK-DTSZk,1235.09,1236.16,SPEECH_WITH_NOISE
2XeFK-DTSZk,1236.16,1251.57,NO_SPEECH
2XeFK-DTSZk,1251.57,1252.88,CLEAN_SPEECH
2XeFK-DTSZk,1252.88,1261.13,NO_SPEECH
2XeFK-DTSZk,1261.13,1262.3,SPEECH_WITH_NOISE
2XeFK-DTSZk,1262.3,1264.93,CLEAN_SPEECH
2XeFK-DTSZk,1264.93,1265.53,SPEECH_WITH_NOISE
